,f1,g,recall,precision,pf,wins
autowikibrowser.csv,0.43,0.66,0.67,0.32,0.4,14
dynalloy.csv,0.34,0.47,0.71,0.29,0.64,5
enzo.csv,0.39,0.53,0.84,0.29,0.75,7
hydrogen.csv,0.41,0.0,1.0,0.25,1.0,1
jcae.csv,0.34,0.39,0.34,0.36,0.12,8
kmatplot.csv,0.36,0.36,0.47,0.35,0.22,9
lphant.csv,0.43,0.64,0.72,0.36,0.48,13
natpad.csv,0.45,0.53,0.6,0.34,0.5,10
nosleepsoftware.csv,0.12,0.09,0.07,0.28,0.03,0
ossbuild.csv,0.37,0.56,0.62,0.42,0.35,12
quarkplayer.csv,0.24,0.34,0.33,0.22,0.3,2
quickfast.csv,0.43,0.54,0.75,0.34,0.55,11
rezilla.csv,0.21,0.38,0.48,0.22,0.42,3
rhex.csv,0.35,0.36,0.33,0.38,0.23,6
rocrail.csv,0.44,0.61,0.62,0.41,0.36,15
virtuoso.csv,0.45,0.09,1.0,0.33,0.98,4
yield.csv,0.45,0.69,0.85,0.3,0.56,16
