,ktc.csv,elmo.csv,neoengine.csv,zscreen.csv,rosegarden.csv,nicepress.csv,decidr.csv,gpac.csv,sylpheed-claws.csv,smarttag.csv,xemeiah.csv,sigil.csv,pcsx2.csv,img-browse-sort.csv,enzo.csv,doomlegacy.csv,salasaga.csv,pi-qmc.csv,open-ms.csv,skia.csv
decidr.csv,9.0,1.0,1.0,0.0,10.0,10.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,8.0,1.0,4.0,2.0
doomlegacy.csv,13.0,9.0,1.0,0.0,9.0,18.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,4.0,0.0,0.0,11.0,20.0,2.0,11.0
elmo.csv,3.0,0.0,297.0,0.0,360.0,104.0,1.0,0.0,232.0,52.0,1.0,3.0,0.0,1.0,0.0,105.0,1.0,4.0,11.0,68.0
enzo.csv,4.0,16.0,3.0,0.0,11.0,7.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,56.0,7.0,11.0,2.0
gpac.csv,2.0,13.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,19.0,0.0,5.0,3.0
img-browse-sort.csv,11.0,4.0,6.0,0.0,2.0,3.0,4.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,4.0,8.0
ktc.csv,0.0,8.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,5.0,2.0
neoengine.csv,0.0,8.0,0.0,0.0,13.0,6.0,0.0,0.0,3.0,6.0,2.0,4.0,0.0,4.0,0.0,0.0,61.0,8.0,4.0,3.0
nicepress.csv,2.0,8.0,8.0,0.0,0.0,0.0,5.0,0.0,3.0,5.0,10.0,0.0,7.0,1.0,0.0,0.0,11.0,3.0,4.0,5.0
open-ms.csv,12.0,11.0,3.0,0.0,5.0,15.0,4.0,0.0,3.0,4.0,1.0,7.0,0.0,1.0,1.0,1.0,14.0,2.0,0.0,2.0
pcsx2.csv,7.0,8.0,3.0,0.0,6.0,9.0,1.0,0.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,61.0,1.0,24.0,8.0
pi-qmc.csv,0.0,1.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,16.0,6.0
rosegarden.csv,7.0,3.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,8.0,0.0,1.0,13.0,0.0,4.0,4.0
salasaga.csv,6.0,8.0,2.0,0.0,7.0,16.0,0.0,0.0,3.0,4.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,7.0,22.0,6.0
sigil.csv,2.0,15.0,1.0,0.0,4.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,1.0,9.0,1.0
skia.csv,0.0,3.0,2.0,0.0,25.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,2.0,4.0,5.0,0.0
smarttag.csv,0.0,7.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,2.0,0.0
sylpheed-claws.csv,1.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,8.0,0.0,1.0,2.0,0.0,13.0,0.0
xemeiah.csv,7.0,11.0,0.0,0.0,2.0,4.0,7.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,4.0,0.0,5.0,2.0,5.0,3.0
zscreen.csv,3.0,1.0,3.0,0.0,4.0,7.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,11.0,32.0,4.0
