,ns-3.csv,novembre.csv,open-beos.csv,cornerstone.csv,planeshift.csv,sbml.csv,frogatto.csv,ardour.csv
ardour.csv,0.33,0.22,0.32,0.53,0.39,0.38,0.0,0.25
cornerstone.csv,0.15,0.25,0.02,0.26,0.04,0.0,0.3,0.23
frogatto.csv,0.64,0.85,0.69,0.62,0.87,1.0,0.24,0.87
novembre.csv,0.2,0.25,0.42,0.47,0.24,0.5,0.3,0.2
ns-3.csv,0.44,0.9,0.6,0.3,0.78,0.72,0.73,0.8
open-beos.csv,0.28,0.68,0.23,0.3,0.57,0.31,0.21,0.48
planeshift.csv,0.61,0.52,0.66,0.45,0.28,0.84,0.64,0.76
sbml.csv,0.53,0.88,0.5,0.66,0.67,0.31,0.52,0.46
