,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv
bloodycore.csv,0.16,0.15,0.36,0.26,0.15,0.07,0.15
flylegacy.csv,0.63,0.4,0.41,0.41,0.44,0.8,0.77
jguard.csv,0.6,0.3,0.5,0.66,0.66,0.32,0.51
mob-sen-plat.csv,0.74,0.25,0.86,0.54,0.71,0.68,0.41
raygina.csv,0.28,0.0,0.73,0.57,0.15,0.36,0.13
upp-mirror.csv,0.47,0.15,0.77,0.38,0.39,0.29,0.36
wishmaster.csv,0.21,0.2,0.45,0.31,0.44,0.68,0.26
