,jahshakafx.csv,unladen-swallow.csv,plee-the-bear.csv,reaper-ecad.csv,nullc.csv,ns-3.csv,novembre.csv,emeraldemu.csv,open-beos.csv,maya-work-in-progress.csv,cornerstone.csv,unimrcp.csv,planeshift.csv,grafx2.csv,sbml.csv,kindb.csv,ardour.csv,netatalk.csv
ardour.csv,8.0,4.0,51.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,13.0,7.0,2.0,1.0,0.0,0.0,6.0
cornerstone.csv,32.0,2.0,76.0,15.0,0.0,0.0,5.0,11.0,6.0,3.0,0.0,14.0,2.0,2.0,5.0,2.0,7.0,1.0
emeraldemu.csv,1.0,1.0,18.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0
grafx2.csv,15.0,3.0,60.0,12.0,0.0,0.0,7.0,8.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0
jahshakafx.csv,0.0,4.0,17.0,3.0,0.0,1.0,4.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
kindb.csv,0.0,9.0,71.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0
maya-work-in-progress.csv,58.0,3.0,101.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
netatalk.csv,0.0,9.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
novembre.csv,2.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0
ns-3.csv,56.0,2.0,15.0,14.0,4.0,0.0,5.0,5.0,3.0,9.0,1.0,13.0,3.0,2.0,0.0,1.0,2.0,1.0
nullc.csv,95.0,3.0,58.0,80.0,0.0,0.0,6.0,7.0,8.0,0.0,1.0,11.0,3.0,2.0,1.0,6.0,1.0,6.0
open-beos.csv,52.0,2.0,86.0,6.0,0.0,0.0,6.0,1.0,0.0,6.0,0.0,14.0,2.0,2.0,0.0,0.0,1.0,0.0
planeshift.csv,58.0,0.0,50.0,70.0,0.0,0.0,1.0,1.0,6.0,9.0,1.0,10.0,0.0,1.0,2.0,1.0,5.0,1.0
plee-the-bear.csv,55.0,3.0,0.0,0.0,0.0,0.0,54.0,10.0,5.0,0.0,0.0,14.0,2.0,2.0,1.0,1.0,1.0,6.0
reaper-ecad.csv,103.0,3.0,47.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0
sbml.csv,53.0,2.0,26.0,33.0,0.0,0.0,6.0,0.0,2.0,12.0,0.0,4.0,0.0,0.0,0.0,2.0,6.0,0.0
unimrcp.csv,4.0,5.0,30.0,5.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
unladen-swallow.csv,9.0,0.0,35.0,6.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,1.0,0.0,1.0
