,jicarilla.csv,bacula.csv,pentahoanalysistool.csv,foursquared.csv,bdbbasic.csv,open-data-kit.csv,yafdotnet.csv,impala.csv,turbotrader-bos.csv,ultimairis.csv,tradelink.csv,wikipediardware.csv,ng4j.csv
bacula.csv,0.0,0.0,2.0,0.0,3.0,3.0,0.0,11.0,4.0,0.0,1.0,0.0,4.0
bdbbasic.csv,2.0,2.0,8.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,4.0
foursquared.csv,69.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0
impala.csv,2.0,1.0,1.0,7.0,8.0,3.0,3.0,0.0,7.0,1.0,0.0,0.0,1.0
jicarilla.csv,1.0,2.0,0.0,5.0,9.0,1.0,20.0,7.0,26.0,0.0,95.0,0.0,0.0
ng4j.csv,1.0,1.0,4.0,7.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
open-data-kit.csv,4.0,0.0,4.0,0.0,1.0,0.0,0.0,21.0,3.0,0.0,1.0,1.0,8.0
pentahoanalysistool.csv,0.0,1.0,0.0,0.0,0.0,0.0,4.0,15.0,2.0,150.0,95.0,0.0,2.0
tradelink.csv,2.0,4.0,6.0,1.0,1.0,1.0,1.0,5.0,13.0,1.0,0.0,2.0,2.0
turbotrader-bos.csv,69.0,2.0,9.0,4.0,8.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0
ultimairis.csv,4.0,0.0,2.0,2.0,4.0,3.0,2.0,8.0,7.0,0.0,1.0,2.0,1.0
wikipediardware.csv,3.0,2.0,1.0,4.0,3.0,2.0,3.0,8.0,7.0,0.0,7.0,0.0,13.0
yafdotnet.csv,8.0,2.0,10.0,8.0,7.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0
