,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,0.33,0.76,0.89,0.6,0.4,0.7,0.83,0.64,0.72
archive-crawler.csv,0.08,0.28,0.44,0.3,0.66,0.58,0.65,0.66,0.26
autowikibrowser.csv,0.67,0.83,1.0,0.74,0.65,0.64,0.65,0.75,0.83
jcae.csv,0.0,0.34,1.0,0.57,0.3,0.3,0.65,0.59,0.23
kmatplot.csv,0.08,0.86,0.78,0.76,0.46,0.4,0.61,0.48,0.15
mscore.csv,0.67,0.97,1.0,0.92,0.7,0.92,1.0,0.84,0.7
quickfast.csv,0.92,0.72,1.0,0.7,0.85,0.51,1.0,0.86,0.79
rhex.csv,0.83,0.38,0.33,0.42,0.38,0.54,0.09,0.27,0.45
riff-evolve.csv,0.33,0.72,0.89,0.66,0.38,0.66,0.52,0.59,0.55
