,rhex.csv,kmatplot.csv,jcae.csv,applet2app.csv,mscore.csv,riff-evolve.csv,archive-crawler.csv,autowikibrowser.csv,quickfast.csv
applet2app.csv,0.38,0.73,0.61,0.61,0.45,0.68,0.66,0.64,0.64
archive-crawler.csv,0.1,0.32,0.48,0.34,0.61,0.55,0.66,0.52,0.3
autowikibrowser.csv,0.65,0.79,0.47,0.66,0.65,0.59,0.56,0.74,0.69
jcae.csv,0.0,0.39,0.95,0.56,0.35,0.35,0.64,0.6,0.27
kmatplot.csv,0.1,0.84,0.67,0.6,0.49,0.44,0.61,0.5,0.18
mscore.csv,0.64,0.58,0.21,0.37,0.7,0.5,0.09,0.71,0.6
quickfast.csv,0.53,0.64,0.24,0.64,0.65,0.51,0.0,0.52,0.79
rhex.csv,0.81,0.43,0.36,0.45,0.42,0.39,0.11,0.31,0.49
riff-evolve.csv,0.38,0.7,0.59,0.65,0.43,0.68,0.54,0.61,0.58
