,f1,g,recall,precision,pf,wins
arm-webradio.csv,0.32999999999999996,0.365,0.33,0.595,0.21,11
aztec.csv,0.32,0.33499999999999996,0.29500000000000004,0.46499999999999997,0.22499999999999998,4
bl-toolkit.csv,0.49,0.445,0.83,0.4,0.8,8
co-ode-owl-plugins.csv,0.44499999999999995,0.505,0.555,0.54,0.42000000000000004,14
gbif-indexingtoolkit.csv,0.455,0.495,0.52,0.45499999999999996,0.535,10
gnukeda.csv,0.39,0.39,0.64,0.41000000000000003,0.6599999999999999,3
motu.csv,0.585,0.51,0.7050000000000001,0.505,0.6950000000000001,13
oscarmcmaster.csv,0.45,0.505,0.48,0.48,0.4,12
pamguard.csv,0.39,0.4,0.52,0.33499999999999996,0.505,2
prelude.csv,0.5349999999999999,0.41000000000000003,0.89,0.41000000000000003,0.87,9
qdvdauthor.csv,0.405,0.41500000000000004,0.475,0.45499999999999996,0.44,6
qlc.csv,0.33499999999999996,0.375,0.33499999999999996,0.45999999999999996,0.22,5
scite-ru.csv,0.46,0.575,0.825,0.46499999999999997,0.68,15
tencompetence.csv,0.2,0.20500000000000002,0.175,0.52,0.265,1
trackit.csv,0.23,0.27,0.255,0.325,0.32,0
yaprm.csv,0.28,0.47,0.47,0.485,0.37,7
