,scenemonitor.csv,panda3d.csv,jchassis.csv,xcf.csv,coot.csv
coot.csv,0.88,0.37,0.88,0.77,0.24
jchassis.csv,0.0,0.0,0.08,0.0,0.0
panda3d.csv,0.53,0.33,0.79,0.23,0.86
scenemonitor.csv,0.19,0.04,0.09,0.17,0.27
xcf.csv,0.06,0.52,0.79,0.3,0.46
