,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.88,1.0,1.0,0.01,0.98,1.0,1.0
chrysalis.csv,0.87,1.0,0.95,0.92,1.0,0.82,0.15
jahshaka.csv,0.66,0.02,0.85,0.67,0.82,0.68,0.68
jam-daq.csv,0.54,0.67,0.72,1.03,0.34,0.02,0.62
jatlas.csv,0.97,1.0,0.97,0.98,0.0,0.87,1.0
jedit.csv,0.0,0.52,0.75,0.57,0.67,0.6,0.33
open-media-library.csv,0.62,0.74,0.0,0.76,0.5,0.56,0.93
