,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,xstore.csv,xreal.csv
agilitybook.csv,0.97,0.83,0.98,0.0,0.84,0.79,0.82,0.69
apolloplayer.csv,0.49,0.79,0.77,0.71,0.63,0.51,0.74,0.81
k3d.csv,0.98,0.86,0.91,0.0,0.97,0.96,0.77,0.94
redshell.csv,0.4,0.44,0.34,0.38,0.47,0.35,0.48,0.38
rtb-team.csv,0.51,0.47,0.61,0.64,0.56,0.65,0.38,0.5
xreal.csv,0.0,0.89,0.83,0.0,0.8,0.67,0.0,0.8
xstore.csv,0.58,0.44,0.34,0.56,0.53,0.69,0.5,0.6
