,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,xstore.csv,xreal.csv
agilitybook.csv,0.0,11.0,490.0,51.0,0.0,5.0,0.0,3.0
apolloplayer.csv,8.0,0.0,490.0,3.0,0.0,38.0,0.0,12.0
k3d.csv,4.0,0.0,490.0,51.0,0.0,0.0,0.0,183.0
redshell.csv,9.0,0.0,378.0,1.0,0.0,59.0,5.0,17.0
rtb-team.csv,7.0,11.0,57.0,0.0,0.0,14.0,0.0,28.0
xreal.csv,282.0,8.0,490.0,51.0,0.0,205.0,86.0,0.0
xstore.csv,9.0,0.0,490.0,0.0,0.0,11.0,0.0,10.0
