,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,xstore.csv,xreal.csv
agilitybook.csv,0.95,0.29,0.0,0.0,0.19,0.17,0.2,0.8
apolloplayer.csv,0.63,0.96,0.0,0.33,0.51,0.27,0.35,0.2
k3d.csv,0.13,0.21,0.0,0.0,0.17,0.9,0.22,0.0
redshell.csv,0.97,1.0,1.0,1.0,1.0,0.93,0.91,1.0
rtb-team.csv,0.45,0.5,1.0,0.93,0.26,0.37,0.52,0.6
xreal.csv,0.0,0.04,0.0,0.0,0.03,0.0,0.0,1.0
xstore.csv,0.45,0.67,0.0,0.4,0.41,0.43,0.98,0.2
