,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,xstore.csv,xreal.csv
agilitybook.csv,1.0,0.3,0.0,0.0,0.95,0.12,0.82,0.09
apolloplayer.csv,0.12,0.96,0.0,0.29,0.94,0.07,0.59,0.02
k3d.csv,0.11,0.71,0.0,0.0,0.97,1.0,0.77,0.0
redshell.csv,0.13,0.23,0.0,0.29,1.0,0.15,0.51,0.03
rtb-team.csv,0.2,0.28,0.01,1.0,0.94,0.18,0.83,0.05
xreal.csv,0.0,0.11,0.0,0.0,1.0,0.0,0.0,1.0
xstore.csv,0.16,0.32,0.0,0.38,0.96,0.21,0.98,0.01
