,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,0.0,0.33,0.42,0.0,0.71,0.55,0.52,0.59,0.0
decidr.csv,0.43,0.33,0.32,0.41,0.69,0.41,0.48,0.8,0.44
glas.csv,0.47,0.38,0.65,0.33,0.52,0.43,0.64,0.76,0.57
hatari.csv,0.44,0.4,0.66,0.37,0.7,0.51,0.52,0.57,0.43
ltp.csv,0.44,0.31,0.45,0.42,0.8,0.42,0.53,0.47,0.35
net-snmp.csv,0.58,0.34,0.55,0.33,0.66,0.41,0.49,0.57,0.41
opde.csv,0.45,0.37,0.44,0.61,0.76,0.44,0.4,0.73,0.54
powerfolder-.csv,0.46,0.66,0.49,0.33,0.71,0.26,0.45,0.56,0.35
tcl.csv,0.36,0.3,0.42,0.35,0.71,0.39,0.64,0.46,0.4
