,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.27,0.45,0.86,0.1,0.38
nabu-library.csv,0.0,0.24,0.58,0.31,0.82
pcgen.csv,0.24,0.73,0.0,0.13,0.05
selenium.csv,0.74,0.4,0.64,0.58,0.33
tolven.csv,0.47,0.7,0.09,0.78,0.12
