,logicmail.csv,taverna.csv,javagroups.csv,jrefactory.csv,freenet.csv,nodal.csv,soar.csv,web-cat.csv
freenet.csv,0.35,0.42,0.32,0.4,0.41,0.33,0.92,0.36
javagroups.csv,0.5,0.65,0.45,0.5,0.52,0.5,0.67,0.36
jrefactory.csv,0.4,0.75,0.72,0.52,0.52,0.34,0.36,0.35
logicmail.csv,0.31,0.39,0.31,0.38,0.36,0.35,0.67,0.36
nodal.csv,0.49,0.88,0.8,0.59,0.6,0.71,0.0,0.38
soar.csv,0.37,0.57,0.46,0.39,0.39,0.33,0.68,0.32
taverna.csv,0.46,0.66,0.74,0.86,0.45,0.4,0.36,0.89
web-cat.csv,0.38,0.51,0.45,0.91,0.42,0.79,0.38,0.48
