,recall,precision,pf,wins
avifile.csv,0.4,0.345,0.34,9
baadengine.csv,0.89,0.29500000000000004,0.75,3
bibedt.csv,0.42,0.43,0.29500000000000004,18
cascading.csv,0.715,0.38,0.53,12
dataobjectsdotnet.csv,0.615,0.33499999999999996,0.47,8
gnome-jabber.csv,0.635,0.32,0.58,7
gogoego.csv,0.49,0.42,0.335,17
httpcontentparser.csv,0.41500000000000004,0.375,0.395,11
impala.csv,0.41500000000000004,0.33999999999999997,0.305,10
jaxlib.csv,0.425,0.395,0.29500000000000004,14
jgameai.csv,0.35,0.3,0.32,6
jhotdraw.csv,0.525,0.29000000000000004,0.52,2
loki-lib.csv,0.56,0.31,0.56,4
patterntesting.csv,0.945,0.305,0.945,1
pokeglobal.csv,0.77,0.3,0.665,5
snakeyaml.csv,0.325,0.405,0.23,16
unflobtactical.csv,0.665,0.405,0.51,13
werx.csv,0.99,0.305,0.995,0
zealos.csv,0.14500000000000002,0.405,0.10500000000000001,15
