,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.35,0.11,0.0,0.49,0.18,0.09,0.18,0.0
apolloplayer.csv,0.16,0.57,0.01,0.43,0.7,0.27,0.18,0.05
k3d.csv,0.13,0.18,0.0,0.47,0.18,0.59,0.0,0.06
kowari.csv,0.21,0.3,0.0,0.38,0.5,0.24,0.33,0.13
redshell.csv,0.12,0.25,0.0,0.0,0.87,0.25,0.15,0.05
rtb-team.csv,0.17,0.37,0.0,0.71,0.29,0.14,0.08,0.21
xreal.csv,0.08,0.12,0.0,0.45,0.36,0.18,0.08,0.83
