,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,0.0,0.51,0.65,0.0,0.21,0.6,0.5,0.16,0.0
decidr.csv,0.0,0.56,0.23,0.46,0.0,0.37,0.53,0.74,0.57
glas.csv,0.6,0.69,0.68,0.43,0.24,0.56,0.6,0.71,0.66
hatari.csv,0.54,0.72,0.66,0.51,0.35,0.63,0.39,0.44,0.51
ltp.csv,0.26,0.59,0.47,0.63,0.71,0.6,0.6,0.42,0.42
net-snmp.csv,0.65,0.56,0.49,0.55,0.6,0.44,0.52,0.13,0.55
opde.csv,0.0,0.45,0.0,0.55,0.58,0.5,0.0,0.5,0.26
powerfolder-.csv,0.54,0.67,0.39,0.42,0.29,0.31,0.48,0.5,0.17
tcl.csv,0.47,0.43,0.5,0.17,0.56,0.54,0.71,0.42,0.32
