,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,0.0,0.58,0.43,0.5,0.33,0.47,0.31,0.99,0.0
decidr.csv,0.4,0.31,0.47,0.7,0.33,0.38,0.42,0.42,0.46
glas.csv,0.4,0.33,0.52,0.5,0.35,0.4,0.32,0.38,0.53
hatari.csv,0.42,0.36,0.55,0.42,0.35,0.43,0.33,0.4,0.53
ltp.csv,0.95,0.4,0.46,0.53,0.49,0.47,0.62,0.62,0.75
net-snmp.csv,0.45,0.55,0.43,0.38,0.4,0.62,0.46,0.35,0.44
opde.csv,0.4,0.53,0.42,0.6,0.34,0.46,0.0,0.58,0.92
powerfolder-.csv,0.37,0.53,0.56,0.32,0.59,0.79,0.39,0.47,0.89
tcl.csv,0.54,0.41,0.54,0.39,0.55,0.53,0.48,0.56,0.52
