,ktc.csv,elmo.csv,neoengine.csv,jajuk.csv,zorannt.csv,vapor.csv,zscreen.csv,bacula.csv,rosegarden.csv,nicepress.csv,decidr.csv,gpac.csv,sylpheed-claws.csv,smarttag.csv,xemeiah.csv,omseek.csv,sigil.csv,img-browse-sort.csv,tango-cs.csv,nativeclient.csv
bacula.csv,0.4,0.47,0.49,0.38,0.42,0.45,0.45,0.43,0.52,0.45,0.39,0.37,0.49,0.46,0.56,0.56,0.49,0.46,0.38,0.56
decidr.csv,0.49,0.34,0.39,0.39,0.52,0.44,0.37,0.39,0.42,0.42,0.41,0.31,0.41,0.4,0.47,0.43,0.43,0.29,0.47,0.48
elmo.csv,0.81,0.58,0.92,0.91,0.94,0.82,0.89,0.5,0.98,0.91,0.99,0.83,0.92,0.86,0.94,0.97,0.95,0.88,0.94,0.98
gpac.csv,0.41,0.65,0.97,0.98,0.93,0.7,0.56,0.82,0.88,0.93,0.44,0.49,0.44,0.54,0.97,0.92,0.94,0.83,0.56,0.97
img-browse-sort.csv,0.43,0.38,0.49,0.46,0.51,0.44,0.43,0.36,0.55,0.53,0.45,0.46,0.5,0.41,0.46,0.63,0.44,0.64,0.44,0.83
jajuk.csv,0.35,0.37,0.36,0.38,0.37,0.34,0.39,0.31,0.41,0.4,0.34,0.31,0.33,0.38,0.37,0.38,0.38,0.41,0.35,0.39
ktc.csv,0.41,0.42,0.4,0.42,0.46,0.42,0.89,0.3,0.53,0.6,0.46,0.4,0.4,0.5,0.75,0.51,0.39,0.32,0.37,0.49
nativeclient.csv,0.37,0.4,0.51,0.38,0.53,0.41,0.49,0.42,0.5,0.5,0.39,0.46,0.53,0.43,0.48,0.46,0.45,0.35,0.38,0.6
neoengine.csv,0.5,0.5,0.47,0.4,0.46,0.4,0.53,0.38,0.63,0.48,0.38,0.35,0.35,0.45,0.92,0.48,0.46,0.46,0.44,0.51
nicepress.csv,0.45,0.52,0.45,0.41,0.46,0.47,0.51,0.39,0.46,0.52,0.36,0.33,0.44,0.6,0.44,0.68,0.49,0.38,0.39,0.52
omseek.csv,0.82,0.0,0.97,0.77,0.89,0.93,0.0,0.53,0.96,0.91,0.99,0.0,0.93,0.64,0.64,0.68,0.49,0.41,0.42,0.96
rosegarden.csv,0.38,0.44,0.44,0.39,0.53,0.39,0.71,0.38,0.53,0.47,0.41,0.45,0.59,0.88,0.62,0.45,0.43,0.31,0.33,0.53
sigil.csv,0.43,0.42,0.48,0.44,0.51,0.43,0.53,0.55,0.65,0.5,0.4,0.82,0.77,0.39,0.49,0.54,0.43,0.42,0.42,0.8
smarttag.csv,0.47,0.43,0.45,0.6,0.44,0.52,0.47,0.8,0.62,0.48,0.61,0.7,0.71,0.5,0.48,0.48,0.44,0.48,0.48,0.83
sylpheed-claws.csv,0.36,0.5,0.43,0.37,0.49,0.41,0.36,0.43,0.4,0.42,0.35,0.36,0.45,0.39,0.44,0.43,0.44,0.28,0.33,0.49
tango-cs.csv,0.46,0.41,0.45,0.45,0.53,0.44,0.44,0.42,0.56,0.43,0.46,0.38,0.5,0.38,0.46,0.45,0.45,0.38,0.5,0.51
vapor.csv,0.0,0.5,0.44,0.83,0.5,0.45,0.43,0.39,0.0,0.42,0.38,0.0,0.75,0.4,0.43,0.41,0.44,0.34,0.0,0.48
xemeiah.csv,0.47,0.78,0.4,0.44,0.56,0.42,0.61,0.38,0.56,0.48,0.36,0.35,0.4,0.41,0.54,0.65,0.43,0.31,0.37,0.91
zorannt.csv,0.57,0.39,0.97,0.43,0.5,0.48,0.5,0.41,0.9,0.93,0.56,0.37,0.38,0.43,0.55,0.54,0.53,0.52,0.37,0.56
zscreen.csv,0.41,0.83,0.49,0.42,0.58,0.46,0.53,0.69,0.53,0.5,0.48,0.59,0.64,0.61,0.49,0.51,0.48,0.34,0.38,0.86
