,empyrean.csv,amanda.csv,nutz.csv,impala.csv,multitude.csv,pi-qmc.csv,gpsmid.csv,emftriple.csv
gpsmid.csv,0.92,0.88,0.29,0.61,0.97,0.88,0.16,0.9
