,f1,g,recall,precision,pf,wins
botsnscouts.csv,0.655,0.635,0.7,0.7,0.33,16
dspace-gsoc.csv,0.665,0.535,0.75,0.66,0.7,10
fbmanager.csv,0.505,0.45,0.405,0.76,0.12,11
fido.csv,0.065,0.045,0.035,0.29000000000000004,0.04,0
freenet.csv,0.61,0.445,0.835,0.535,0.78,3
geogebra.csv,0.54,0.56,0.515,0.7,0.22,13
google-caja.csv,0.69,0.64,0.795,0.6799999999999999,0.64,14
itext.csv,0.71,0.45999999999999996,0.935,0.645,0.845,9
k3b.csv,0.685,0.505,0.795,0.63,0.73,8
megameknet.csv,0.65,0.63,0.765,0.595,0.575,12
myfaces.csv,0.595,0.5700000000000001,0.545,0.75,0.295,15
onotoa.csv,0.31000000000000005,0.32,0.39,0.49,0.595,1
paintown.csv,0.655,0.425,0.81,0.645,0.86,4
powerfolder.csv,0.375,0.45499999999999996,0.41500000000000004,0.72,0.185,6
smartgwt.csv,0.5449999999999999,0.485,0.585,0.595,0.395,7
sqlpower-library.csv,0.66,0.475,0.805,0.52,0.74,5
triplea.csv,0.695,0.38,0.9,0.545,0.88,2
