,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,v8.csv,lamp.csv,thout.csv,fityk.csv,hibernate.csv,kdenlive.csv,opentibia.csv,jmri.csv,x-ray-mule.csv,taverna.csv,ivef-sdk.csv,algebsql.csv,jython.csv,projectfactory.csv,amygdala.csv,runuomondains.csv,somap.csv,tigermud.csv,chrysalis.csv,duplicati.csv,hydrate.csv,cme.csv,sqlpower-library.csv,stuproa-cims.csv,galaxium.csv,itext.csv,smartgwt.csv,fido.csv,bzbyte.csv,mediaportal.csv,mecat.csv,fleet-simulator.csv,ninject.csv,fluent-nhibernate.csv,uface.csv,paintown.csv,smbopensoft.csv,triplea.csv,fbmanager.csv,bscwweasel.csv,retromenu.csv,capcode.csv,freenet.csv,boost-sandbox.csv,onotoa.csv,dspace-gsoc.csv,powerfolder.csv,megameknet.csv,ondex.csv,emite.csv,geogebra.csv,tweetsharp.csv,xamj.csv
thout.csv,0.26,0.27,0.5,0.41,0.55,0.68,0.18,0.51,0.7,0.38,0.61,0.79,0.62,0.76,0.5,0.78,0.57,0.18,0.54,0.58,0.13,0.67,0.72,0.25,0.76,0.72,0.0,0.64,0.36,0.46,0.67,0.43,0.12,0.52,0.28,0.04,0.88,0.16,0.28,0.69,0.47,0.31,0.57,0.57,0.22,0.38,0.28,0.67,0.83,0.54,0.77,0.06,0.32,0.28,0.54,0.33,0.82,0.4
