,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,0.0,0.0,0.0,0.66,0.09,0.0,0.0,0.21,0.0
ffigo.csv,0.37,0.2,0.26,0.0,0.13,0.0,0.0,0.79,0.0
ildjit.csv,0.46,0.69,0.28,0.3,0.22,0.78,0.0,0.42,0.39
jfreereport.csv,0.16,0.04,0.48,0.27,0.38,0.0,0.15,0.39,0.1
pcsx2.csv,0.29,0.12,0.65,0.63,0.74,0.38,0.0,0.26,0.57
psycle.csv,0.64,0.35,0.59,0.59,0.65,0.0,0.65,0.58,0.55
wikipediardware.csv,0.62,0.39,0.0,0.63,0.53,0.0,0.3,0.54,0.8
wxjs.csv,0.06,0.0,0.07,0.0,0.02,0.0,0.95,0.0,0.04
xqilla.csv,0.33,0.17,0.39,0.1,0.21,0.99,0.59,0.29,0.1
