,opde.csv,mb-unit.csv,chipster.csv,delphilhlplib.csv,ivataopenportal.csv,pamguard.csv,jppf-project.csv,bigdata.csv,kolmafia.csv,quark.csv,tigermud.csv,emite.csv,l2j.csv,stajistics.csv,hydrate.csv,jfreechart.csv
bigdata.csv,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,64.0,0.0,8.0,0.0,9.0,2.0,70.0
chipster.csv,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,43.0
delphilhlplib.csv,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,8.0,0.0,103.0
emite.csv,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,2.0,2.0,8.0,2.0,103.0
hydrate.csv,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,2.0,1.0,45.0
ivataopenportal.csv,1.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,7.0,8.0,0.0,1.0,2.0,11.0,5.0,89.0
jppf-project.csv,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,15.0,0.0,2.0,5.0,11.0,3.0,48.0
kolmafia.csv,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,5.0,20.0,0.0,89.0
l2j.csv,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,1.0,16.0,2.0,103.0
mb-unit.csv,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,1.0,0.0,13.0,3.0,92.0
opde.csv,0.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,1.0,16.0,0.0,1.0,0.0,17.0,1.0,103.0
pamguard.csv,1.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,6.0,3.0,77.0
quark.csv,1.0,3.0,4.0,3.0,0.0,0.0,99.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,103.0
stajistics.csv,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,21.0,4.0,2.0,1.0,1.0,3.0,92.0
tigermud.csv,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,3.0,1.0,4.0,0.0,58.0
