,recall,precision,pf,pci_20,ifa,wins
bigdata.csv,0.275,0.62,0.215,0.68,1.0,8
chipster.csv,0.34,0.715,0.215,0.51,0.0,14
delphilhlplib.csv,0.33499999999999996,0.66,0.265,0.605,0.5,10
emite.csv,0.265,0.6599999999999999,0.26,0.69,1.5,6
hydrate.csv,0.36,0.64,0.26,0.63,0.0,13
ivataopenportal.csv,0.87,0.625,0.745,0.39,1.0,4
jppf-project.csv,0.7,0.61,0.5800000000000001,0.495,1.5,3
kolmafia.csv,0.86,0.645,0.835,0.375,0.0,9
l2j.csv,0.565,0.64,0.525,0.45,0.5,7
mb-unit.csv,0.89,0.5800000000000001,0.815,0.405,1.0,1
opde.csv,0.625,0.635,0.56,0.45,1.0,5
pamguard.csv,0.47,0.535,0.44999999999999996,0.56,1.0,2
quark.csv,0.07500000000000001,0.6799999999999999,0.045,0.815,1.0,12
stajistics.csv,0.7749999999999999,0.5700000000000001,0.755,0.39,1.0,0
tigermud.csv,0.575,0.645,0.445,0.555,0.0,11
