,plearn.csv,re2c.csv,psrchive.csv,lsb.csv,aubit4gl.csv,bullet.csv,tktoolkit.csv,customwars.csv,rtrt-on-gpu.csv,stemkit.csv,frogatto.csv,grisbi.csv,tcvp.csv,xstore.csv,tycho.csv,bionote.csv,rebecca-aiml.csv,adobe-source.csv,findbugs.csv,oscarmcmaster.csv
adobe-source.csv,0.65,0.06,0.03,0.01,0.08,0.62,0.04,0.6,0.0,0.04,0.79,0.0,0.16,0.8,0.57,0.58,0.65,0.01,0.53,0.43
aubit4gl.csv,0.53,0.57,0.52,0.17,0.0,0.48,0.34,0.42,0.54,0.38,0.58,0.29,0.38,0.32,0.5,0.52,0.73,0.45,0.58,0.31
bionote.csv,0.01,0.0,0.04,0.0,0.02,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.05
bullet.csv,0.61,0.59,0.73,0.74,0.73,0.0,0.85,0.73,0.73,0.76,0.79,0.57,0.73,0.37,0.86,0.69,0.42,0.62,0.73,0.63
customwars.csv,0.26,0.02,0.15,0.27,0.5,0.48,0.05,0.0,0.02,0.04,0.15,0.0,0.19,0.07,0.5,0.0,0.11,0.29,0.11,0.72
findbugs.csv,0.43,0.51,0.27,0.98,0.23,0.62,0.09,0.27,0.5,0.31,0.24,0.79,0.64,0.59,0.11,0.33,0.52,0.48,0.0,0.3
frogatto.csv,0.4,0.45,0.37,0.31,0.52,0.29,0.3,0.41,0.38,0.25,0.0,0.07,0.08,0.34,0.29,0.33,0.14,0.35,0.4,0.38
grisbi.csv,0.81,0.9,0.68,0.28,0.85,0.9,0.92,0.81,0.65,0.64,0.73,0.0,0.58,0.76,0.61,0.9,0.78,0.7,0.91,0.91
lsb.csv,0.58,0.57,0.57,0.0,0.71,0.71,0.69,0.86,0.5,0.61,0.64,0.21,0.28,0.44,0.14,0.85,0.17,0.55,0.8,0.75
oscarmcmaster.csv,0.16,0.04,0.19,0.05,0.1,0.14,0.11,0.05,0.08,0.19,0.27,0.07,0.11,0.2,0.32,0.13,0.29,0.19,0.18,0.0
plearn.csv,0.01,0.18,0.25,0.41,0.58,0.1,0.06,0.17,0.75,0.71,0.55,0.5,0.45,0.17,0.39,0.12,0.2,0.54,0.29,0.64
psrchive.csv,0.05,0.02,0.0,0.0,0.1,0.1,0.05,0.2,0.0,0.03,0.0,0.0,0.03,0.02,0.0,0.04,0.02,0.16,0.11,0.56
re2c.csv,0.21,0.0,0.52,0.53,0.6,0.43,0.03,0.14,0.79,0.76,0.33,0.57,0.41,0.24,0.39,0.1,0.23,0.53,0.24,0.54
rebecca-aiml.csv,0.11,0.1,0.35,0.45,0.81,0.19,0.51,0.21,0.31,0.44,0.18,0.0,0.07,0.1,0.25,0.62,0.0,0.32,0.47,0.58
rtrt-on-gpu.csv,0.08,0.02,0.29,0.01,0.06,0.14,0.18,0.09,0.0,0.4,0.61,0.14,0.16,0.15,0.18,0.21,0.07,0.14,0.18,0.27
stemkit.csv,0.03,0.25,0.01,0.04,0.1,0.19,0.01,0.03,0.1,0.0,0.12,0.14,0.16,0.02,0.11,0.04,0.0,0.24,0.09,0.08
tcvp.csv,0.15,0.37,0.17,0.42,0.21,0.24,0.03,0.13,0.29,0.26,0.15,0.36,0.0,0.29,0.25,0.1,0.01,0.13,0.11,0.24
tktoolkit.csv,0.06,0.24,0.19,0.21,0.5,0.19,0.0,0.33,0.25,0.28,0.52,0.5,0.28,0.27,0.0,0.37,0.12,0.31,0.31,0.43
tycho.csv,0.47,0.08,0.13,0.27,0.31,0.38,0.28,0.36,0.17,0.26,0.15,0.0,0.27,0.37,0.0,0.54,0.48,0.2,0.42,0.26
xstore.csv,0.26,0.25,0.39,0.39,0.56,0.19,0.43,0.67,0.25,0.36,0.27,0.14,0.5,0.0,0.21,0.44,0.36,0.45,0.53,0.46
