,f1,g,recall,precision,pf,wins
ardour.csv,0.5700000000000001,0.64,0.635,0.5900000000000001,0.28500000000000003,15
cornerstone.csv,0.345,0.33999999999999997,0.295,0.62,0.11,2
emeraldemu.csv,0.44,0.545,0.5549999999999999,0.61,0.16999999999999998,11
grafx2.csv,0.56,0.64,0.645,0.51,0.415,9
jahshakafx.csv,0.56,0.635,0.655,0.6499999999999999,0.28,17
maya-work-in-progress.csv,0.615,0.64,0.875,0.475,0.655,10
novembre.csv,0.425,0.475,0.445,0.6,0.19,7
ns-3.csv,0.535,0.54,0.7,0.48,0.59,5
nullc.csv,0.5,0.595,0.72,0.515,0.45499999999999996,8
open-beos.csv,0.525,0.665,0.745,0.5700000000000001,0.41,14
pixel-commandos.csv,0.22,0.26,0.22,0.5349999999999999,0.1,1
planeshift.csv,0.6,0.545,0.855,0.47,0.75,6
plee-the-bear.csv,0.54,0.545,0.59,0.515,0.545,4
reaper-ecad.csv,0.125,0.1,0.08,0.8049999999999999,0.005,0
sbml.csv,0.5549999999999999,0.65,0.775,0.535,0.485,12
unimrcp.csv,0.55,0.585,0.63,0.5700000000000001,0.3,13
unladen-swallow.csv,0.365,0.405,0.365,0.625,0.14500000000000002,3
zxing.csv,0.53,0.645,0.665,0.605,0.28,16
