,jahshakafx.csv,unladen-swallow.csv,plee-the-bear.csv,reaper-ecad.csv,nullc.csv,ns-3.csv,novembre.csv,emeraldemu.csv,open-beos.csv,maya-work-in-progress.csv,cornerstone.csv,unimrcp.csv,planeshift.csv,grafx2.csv,sbml.csv,ardour.csv,pixel-commandos.csv,zxing.csv
ardour.csv,1.0,17.0,4.0,7.0,0.0,1.0,5.0,8.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0
cornerstone.csv,10.0,1.0,9.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0
emeraldemu.csv,53.0,9.0,69.0,72.0,0.0,2.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,80.0,0.0,0.0,7.0,0.0
grafx2.csv,48.0,1.0,85.0,37.0,0.0,0.0,2.0,0.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,4.0,0.0
jahshakafx.csv,2.0,8.0,29.0,4.0,0.0,0.0,2.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maya-work-in-progress.csv,46.0,0.0,51.0,8.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,49.0,2.0
novembre.csv,4.0,13.0,38.0,13.0,1.0,2.0,3.0,7.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
ns-3.csv,26.0,8.0,20.0,2.0,0.0,2.0,4.0,3.0,6.0,9.0,0.0,14.0,1.0,2.0,8.0,1.0,65.0,0.0
nullc.csv,61.0,3.0,58.0,80.0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,6.0,2.0,3.0,1.0,1.0,11.0,0.0
open-beos.csv,3.0,1.0,32.0,17.0,0.0,4.0,2.0,36.0,2.0,1.0,1.0,11.0,1.0,2.0,0.0,0.0,7.0,0.0
pixel-commandos.csv,1.0,0.0,21.0,35.0,0.0,0.0,2.0,15.0,4.0,2.0,2.0,100.0,0.0,1.0,1.0,4.0,0.0,0.0
planeshift.csv,104.0,3.0,44.0,78.0,0.0,0.0,4.0,2.0,5.0,3.0,0.0,8.0,0.0,1.0,1.0,7.0,47.0,0.0
plee-the-bear.csv,0.0,1.0,14.0,8.0,1.0,2.0,0.0,17.0,4.0,0.0,2.0,12.0,1.0,3.0,0.0,0.0,10.0,0.0
reaper-ecad.csv,2.0,5.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,100.0,0.0,80.0,0.0,0.0,0.0,0.0
sbml.csv,5.0,6.0,115.0,16.0,0.0,3.0,3.0,7.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,11.0,0.0
unimrcp.csv,50.0,0.0,92.0,37.0,0.0,0.0,3.0,0.0,3.0,6.0,4.0,1.0,0.0,1.0,0.0,3.0,15.0,0.0
unladen-swallow.csv,1.0,2.0,13.0,6.0,0.0,2.0,6.0,6.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,18.0,2.0
zxing.csv,0.0,31.0,49.0,4.0,0.0,0.0,2.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0
