,0,1,2,3,4,5
exist.csv,[0.12],[0.38],[0.0],[0.38],[0.0],[0.5]
proftp.csv,[0.25],[0.25],[0.0],[0.0],[0.0],[0.0]
rtrt-on-gpu.csv,[0.0],[0.25],[1.0],[0.25],[0.0],[0.25]
matrex.csv,[0.0],[0.14],[0.0],[0.14],[0.0],[0.14]
amateur-scrolls.csv,[0.75],[0.75],[0.0],[0.75],[0.0],[0.75]
ossbuild.csv,[0.0],[0.22],[0.0],[0.22],[0.0],[0.22]
st-filteredstatistics.csv,[0.0],[0.5],[0.0],[0.5],[0.0],[0.5]
pokenetonline.csv,[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
java-gnome.csv,[0.33],[0.67],[0.0],[0.67],[0.0],[0.67]
unflobtactical.csv,[0.25],[0.5],[0.0],[0.5],[0.0],[0.25]
archive-crawler.csv,[0.25],[0.5],[0.0],[0.5],[0.0],[0.0]
freedom-erp.csv,[0.0],[0.8],[0.0],[0.6],[0.0],[0.8]
miranda-icq.csv,[0.1],[0.55],[0.0],[0.6],[0.0],[0.7]
silvertree.csv,[0.5],[0.25],[0.0],[0.25],[0.0],[0.5]
projectfactory.csv,[0.33],[0.67],[0.0],[0.67],[0.0],[0.67]
autat.csv,[0.0],[0.12],[0.5],[0.12],[0.0],[0.12]
quarkplusplus.csv,[0.0],[0.25],[1.0],[0.5],[0.0],[0.25]
jasperreports.csv,[0.0],[0.1],[0.0],[0.08],[0.04],[0.1]
m-a-d-n-e-s-s.csv,[0.2],[0.6],[0.0],[0.6],[0.0],[0.6]
roolo.csv,[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
frogatto.csv,[0.4],[0.4],[0.0],[0.4],[0.0],[0.4]
mimosa.csv,[0.67],[0.33],[0.0],[0.33],[0.0],[0.33]
amygdala.csv,[0.0],[0.5],[0.5],[0.25],[0.0],[0.25]
irrlicht.csv,[0.0],[0.4],[0.0],[0.2],[0.0],[0.2]
lcfizvtop.csv,[0.0],[0.25],[0.0],[0.25],[0.0],[0.25]
grisbi.csv,[0.0],[0.33],[0.33],[0.33],[0.0],[0.0]
mumble.csv,[0.14],[0.0],[0.0],[0.0],[0.0],[0.0]
t-2.csv,[0.18],[0.11],[0.0],[0.14],[0.03],[0.14]
jaolt.csv,[0.0],[1.0],[0.0],[0.5],[0.0],[1.0]
libmesh.csv,[0.5],[0.5],[0.0],[0.25],[0.0],[0.5]
all-plasm.csv,[0.0],[0.5],[0.25],[0.5],[0.0],[0.5]
acdk.csv,[0.16],[0.16],[0.0],[0.24],[0.0],[0.2]
bwapi.csv,[0.0],[0.5],[0.0],[0.75],[0.0],[0.75]
modellus.csv,[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
mp-rechnungs-und-kundenverwaltung.csv,[0.0],[0.4],[0.0],[0.6],[0.0],[0.3]
xstore.csv,[0.0],[0.33],[0.0],[0.17],[0.0],[0.33]
bdbbasic.csv,[0.0],[0.5],[0.0],[0.5],[0.0],[0.75]
tart.csv,[0.44],[0.11],[0.0],[0.11],[0.0],[0.11]
echongl.csv,[0.0],[0.4],[0.0],[0.4],[0.0],[0.2]
snakeyaml.csv,[0.2],[0.35],[0.0],[0.15],[0.0],[0.25]
wheat.csv,[0.0],[1.0],[0.0],[1.0],[0.0],[1.0]
dspace-gsoc.csv,[0.0],[1.0],[0.0],[1.0],[0.0],[1.0]
yarp.csv,[0.8],[0.4],[0.6],[0.4],[0.0],[0.4]
boost.csv,[0.0],[0.3],[0.0],[0.26],[0.0],[0.3]
qse.csv,[0.0],[0.25],[0.0],[0.5],[0.0],[0.25]
quarkplayer.csv,[0.0],[0.2],[0.0],[0.33],[0.0],[0.27]
open-data-kit.csv,[0.2],[0.2],[0.0],[0.2],[0.0],[0.4]
yafdotnet.csv,[0.2],[0.6],[0.0],[0.67],[0.0],[0.6]
impala.csv,[0.11],[0.5],[0.0],[0.39],[0.0],[0.44]
tycho.csv,[0.5],[0.25],[0.0],[0.75],[0.0],[0.75]
nabu-library.csv,[0.0],[0.09],[0.0],[0.18],[0.0],[0.18]
freewrl.csv,[0.5],[1.0],[0.5],[0.5],[0.0],[0.5]
roller.csv,[0.0],[0.0],[0.0],[0.0],[0.0],[0.2]
zabbix.csv,[0.0],[0.2],[0.0],[0.4],[0.0],[0.4]
turbotrader-bos.csv,[0.0],[0.13],[0.0],[0.1],[0.0],[0.13]
cascading.csv,[0.0],[0.75],[0.25],[0.75],[0.5],[0.75]
omseek.csv,[0.18],[0.07],[0.0],[0.07],[0.0],[0.07]
kindb.csv,[0.0],[0.0],[0.0],[0.0],[0.0],[1.0]
panda3d.csv,[0.1],[0.4],[0.0],[0.4],[0.0],[0.4]
gusanos.csv,[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
truevision.csv,[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
stemkit.csv,[0.12],[0.25],,,,
