,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv
alleg.csv,0.68,0.34,0.62,0.74,0.57,0.7,0.32,0.62,0.93
ctrlr.csv,0.41,0.16,0.0,0.23,0.71,0.51,0.7,0.47,0.58
customsagetv.csv,0.14,0.39,0.87,0.06,0.14,0.06,0.08,0.09,0.64
glas.csv,0.68,0.8,0.77,0.9,0.67,0.78,0.62,0.41,0.71
octave.csv,0.45,0.18,0.21,0.1,0.24,0.52,0.43,0.31,0.2
tango-cs.csv,0.23,0.8,0.23,0.58,0.43,0.6,0.81,0.69,0.6
xcf.csv,0.68,0.86,0.92,0.6,0.33,0.48,0.84,0.81,0.78
xfce.csv,0.59,0.82,0.08,0.7,0.24,0.68,0.81,0.88,0.76
zildo.csv,0.45,0.68,0.81,0.66,0.29,0.6,0.08,0.34,0.62
