,sabbu.csv,gamestone.csv,beast-mcmc.csv,bscwweasel.csv,pdfedit.csv,codeblocks.csv,badtrinitycore.csv,redshell.csv,zengine.csv,jbasic.csv,iaml.csv,silvertree.csv,t-2.csv,xreal.csv,zabbix.csv,modplug.csv,xinity.csv
badtrinitycore.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beast-mcmc.csv,0.68,0.22,0.68,0.22,0.3,0.85,0.0,0.54,0.86,0.66,0.68,0.59,0.24,0.0,0.58,0.44,0.76
bscwweasel.csv,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.86,0.3,0.0,0.21,0.0,0.0,0.0,0.0,0.54
codeblocks.csv,0.69,0.28,0.43,0.25,0.67,0.87,0.21,0.98,0.27,0.66,0.64,0.59,0.22,0.05,0.57,0.82,0.72
gamestone.csv,0.0,0.86,0.36,0.05,0.67,0.32,0.21,0.84,0.0,0.0,0.28,0.0,0.13,0.05,0.03,0.8,0.05
iaml.csv,0.56,0.43,0.46,0.16,0.51,0.69,0.3,0.54,0.66,0.63,0.78,0.59,0.29,0.1,0.46,0.67,0.7
jbasic.csv,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.86,0.72,0.0,0.27,0.0,0.0,0.0,0.0,0.44
modplug.csv,0.65,0.24,0.42,0.22,0.67,0.8,0.26,0.89,0.83,0.55,0.7,0.57,0.22,0.05,0.58,0.88,0.74
pdfedit.csv,0.49,0.26,0.33,0.18,0.76,0.43,0.2,0.69,0.58,0.64,0.5,0.35,0.1,0.12,0.64,0.6,0.67
redshell.csv,0.68,0.24,0.43,0.22,0.67,0.86,0.21,0.98,0.86,0.66,0.73,0.59,0.22,0.05,0.57,0.82,0.76
sabbu.csv,0.78,0.1,0.11,0.14,0.05,0.25,0.0,0.04,0.8,0.67,0.26,0.59,0.07,0.0,0.31,0.0,0.78
silvertree.csv,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.86,0.73,0.0,0.69,0.0,0.0,0.0,0.0,0.64
t-2.csv,0.0,0.0,0.06,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.18,0.0,0.43,0.0,0.0,0.0,0.0
xinity.csv,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.66,0.0,0.41,0.0,0.0,0.0,0.0,0.87
xreal.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0
zabbix.csv,0.66,0.21,0.43,0.2,0.67,0.84,0.21,0.98,0.31,0.53,0.62,0.37,0.2,0.05,0.83,0.82,0.59
zengine.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
