,sabbu.csv,gamestone.csv,beast-mcmc.csv,bscwweasel.csv,pdfedit.csv,codeblocks.csv,badtrinitycore.csv,redshell.csv,zengine.csv,jbasic.csv,iaml.csv,silvertree.csv,t-2.csv,xreal.csv,zabbix.csv,modplug.csv,xinity.csv
badtrinitycore.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beast-mcmc.csv,0.0,0.29,0.69,0.05,0.23,0.35,0.0,0.41,0.0,0.0,0.62,0.0,0.61,0.0,0.05,0.34,0.0
bscwweasel.csv,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.19,0.0,0.0,0.0,0.0,0.49
codeblocks.csv,0.65,0.54,0.0,0.63,0.0,0.65,0.0,0.0,0.19,0.68,0.37,0.63,0.17,0.0,0.0,0.0,0.55
gamestone.csv,0.0,0.79,0.2,0.06,0.33,0.24,0.0,0.53,0.0,0.0,0.23,0.0,0.33,0.0,0.02,0.3,0.02
iaml.csv,0.51,0.75,0.65,0.34,0.5,0.6,0.39,0.41,0.56,0.58,0.77,0.65,0.62,0.75,0.39,0.54,0.53
jbasic.csv,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.19,0.0,0.0,0.0,0.0,0.38
modplug.csv,0.24,0.45,0.47,0.0,0.4,0.34,0.69,0.0,0.7,0.2,0.34,0.24,0.0,0.05,0.09,0.85,0.17
pdfedit.csv,0.47,0.42,0.42,0.24,0.77,0.34,0.46,0.55,0.48,0.37,0.47,0.35,0.21,0.88,0.7,0.5,0.57
redshell.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sabbu.csv,0.78,0.14,0.07,0.29,0.02,0.19,0.0,0.02,0.47,0.58,0.2,0.56,0.06,0.0,0.26,0.0,0.66
silvertree.csv,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.7,0.0,0.0,0.0,0.0,0.6
t-2.csv,0.0,0.0,0.04,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.12,0.0,0.37,0.0,0.0,0.0,0.0
xinity.csv,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.36,0.0,0.0,0.0,0.0,0.86
xreal.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
zabbix.csv,0.56,0.53,0.0,0.39,0.0,0.21,0.0,0.0,0.22,0.48,0.2,0.39,0.05,0.0,0.85,0.0,0.55
zengine.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
