,sabbu.csv,gamestone.csv,beast-mcmc.csv,bscwweasel.csv,pdfedit.csv,codeblocks.csv,badtrinitycore.csv,redshell.csv,zengine.csv,jbasic.csv,iaml.csv,silvertree.csv,t-2.csv,xreal.csv,zabbix.csv,modplug.csv,xinity.csv
badtrinitycore.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beast-mcmc.csv,1.0,0.88,0.65,1.0,0.19,0.97,0.0,0.38,1.0,1.0,0.76,1.0,0.79,0.0,1.0,0.29,1.0
bscwweasel.csv,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.21,0.0,0.16,0.0,0.0,0.0,0.0,0.46
codeblocks.csv,0.86,1.0,1.0,0.75,1.0,0.96,1.0,1.0,0.16,0.76,0.79,0.8,0.99,1.0,1.0,1.0,0.83
gamestone.csv,0.0,0.75,0.79,0.05,0.95,0.2,1.0,0.74,0.0,0.0,0.2,0.0,0.3,1.0,0.02,0.93,0.02
iaml.csv,0.47,0.75,0.77,0.3,0.49,0.59,0.34,0.37,0.55,0.83,0.81,0.68,0.61,0.8,0.34,0.65,0.8
jbasic.csv,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.76,0.0,0.16,0.0,0.0,0.0,0.0,0.34
modplug.csv,0.91,0.88,0.86,1.0,0.95,0.87,0.79,0.84,0.84,0.76,0.89,0.92,1.0,1.0,1.0,0.89,0.95
pdfedit.csv,0.45,0.38,0.39,0.2,0.79,0.3,0.43,0.53,0.45,0.9,0.46,0.32,0.18,1.0,0.71,0.45,0.73
redshell.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sabbu.csv,0.78,0.12,0.06,0.25,0.02,0.16,0.0,0.02,0.84,0.9,0.17,0.88,0.05,0.0,0.22,0.0,0.93
silvertree.csv,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,1.0,0.92,0.0,0.68,0.0,0.0,0.0,0.0,0.59
t-2.csv,0.0,0.0,0.03,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.1,0.0,0.32,0.0,0.0,0.0,0.0
xinity.csv,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.95,0.0,0.32,0.0,0.0,0.0,0.0,0.9
xreal.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
zabbix.csv,0.84,0.62,1.0,0.35,1.0,0.95,1.0,1.0,0.18,0.44,0.78,0.36,0.9,1.0,0.85,1.0,0.54
zengine.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
