,brlcad.csv,xmemcached.csv,fceugc.csv,jaolt.csv,kmess.csv,google-gears.csv,ftm.csv,jcache.csv
brlcad.csv,0.4,0.29,0.57,0.61,0.62,0.95,0.48,0.0
fceugc.csv,0.24,0.16,0.56,0.67,0.69,0.84,0.52,0.35
ftm.csv,0.24,0.73,0.45,0.87,0.82,0.96,0.62,0.83
google-gears.csv,0.28,0.3,0.38,0.74,0.69,0.88,0.5,0.44
jaolt.csv,0.08,0.43,0.44,0.79,0.71,0.84,0.58,0.69
jcache.csv,0.3,0.44,0.36,0.76,0.66,0.75,0.43,0.82
kmess.csv,0.11,0.3,0.44,0.78,0.74,1.0,0.78,0.73
xmemcached.csv,0.25,0.61,0.29,0.78,0.58,0.75,0.38,0.41
