,recall,precision,pf,wins
acdk.csv,0.34,0.6,0.17,18
all-plasm.csv,0.29,0.52,0.14,15
awemud.csv,0.57,0.48,0.35,10
buddata-ebxml-registry.csv,0.97,0.44,0.95,1
bullet.csv,0.57,0.54,0.44,12
dvd-create.csv,0.73,0.48,0.62,6
gbif-indexingtoolkit.csv,0.23,0.38,0.25,2
go.csv,0.76,0.52,0.41,16
gss.csv,0.73,0.5,0.55,9
jmule.csv,0.64,0.46,0.6,5
kwave.csv,0.97,0.42,0.85,3
libarchive.csv,0.78,0.46,0.6,7
linux-ntfs.csv,0.59,0.52,0.52,8
lsb.csv,0.68,0.52,0.49,11
mp-rechnungs-und-kundenverwaltung.csv,0.4,0.59,0.23,17
qcad2.csv,0.59,0.53,0.38,14
qtwin.csv,0.14,0.36,0.07,4
stemkit.csv,0.32,0.52,0.18,13
xinity.csv,0.54,0.41,0.62,0
