,recall,precision,pf,wins
checker-framework.csv,0.29,0.49,0.2,11
elvishrayrenderer.csv,0.71,0.53,0.56,9
graphmak.csv,0.29,0.57,0.15,15
jmol.csv,0.76,0.51,0.44,13
mesa3d.csv,0.18,0.5,0.15,10
minig.csv,0.48,0.55,0.44,8
moving-pictures.csv,0.43,0.48,0.42,4
ngl.csv,0.5,0.61,0.28,16
nunit.csv,0.29,0.47,0.31,5
octave.csv,0.52,0.47,0.4,6
opengs.csv,0.32,0.62,0.14,17
owlib.csv,0.6,0.54,0.46,12
prelude.csv,0.77,0.47,0.67,3
tokratan.csv,0.24,0.75,0.07,18
xfce.csv,0.67,0.48,0.51,7
xharbour.csv,0.86,0.42,0.74,0
zabbix.csv,0.91,0.47,0.77,2
zengine.csv,0.93,0.45,0.82,1
zildo.csv,0.44,0.55,0.28,14
