,owlib.csv,baadengine.csv,barracudamvc.csv,sidekar.csv,springside.csv,jgnash.csv,jsr308-langtools.csv,owlapi.csv,ingex.csv
baadengine.csv,0.0,0.0,0.0,0.0,2.0,21.0,9.0,47.0,3.0
barracudamvc.csv,0.0,1.0,0.0,1.0,0.0,68.0,11.0,43.0,3.0
ingex.csv,2.0,1.0,0.0,0.0,40.0,26.0,5.0,7.0,3.0
jgnash.csv,21.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0
jsr308-langtools.csv,4.0,0.0,0.0,1.0,0.0,38.0,0.0,3.0,4.0
owlapi.csv,0.0,1.0,0.0,1.0,35.0,6.0,5.0,5.0,1.0
owlib.csv,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,2.0
sidekar.csv,285.0,621.0,1.0,0.0,0.0,169.0,49.0,155.0,78.0
springside.csv,2.0,0.0,0.0,0.0,2.0,15.0,0.0,11.0,1.0
