,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.33,0.15,0.3,0.68,0.12,0.17,0.38,0.15
apolloplayer.csv,0.52,0.24,0.62,0.3,0.62,0.61,0.44,0.5
k3d.csv,0.6,0.03,0.02,0.59,0.0,0.16,0.05,0.3
kowari.csv,0.68,0.22,0.03,0.92,0.5,0.34,0.21,0.15
redshell.csv,0.28,0.34,0.77,0.27,0.38,0.81,0.5,0.44
rtb-team.csv,0.01,0.28,0.2,0.14,0.0,0.04,0.24,0.13
xreal.csv,0.13,0.46,0.08,0.05,0.12,0.45,0.54,0.02
