,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,mumble.csv,t-2.csv,geochat.csv
adaptagrams.csv,0.29,0.3,0.51,0.49,0.52,0.49,0.87,0.9
aime.csv,0.77,1.0,0.88,1.0,0.38,0.85,0.93,0.9
badtrinitycore.csv,1.0,1.0,0.65,0.26,0.68,0.42,0.65,0.75
electric-core.csv,0.67,0.57,0.45,0.5,0.84,0.61,0.67,0.64
geochat.csv,0.62,1.0,0.93,0.99,0.66,0.92,0.96,0.51
mumble.csv,0.88,0.66,0.77,0.89,0.52,0.27,0.76,0.62
olsrd.csv,0.79,0.34,0.57,0.54,0.64,0.6,0.57,0.59
t-2.csv,0.59,0.5,0.71,0.64,1.0,0.56,0.42,0.7
