,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,projecteqemu.csv,kftpgrabber.csv
boost.csv,0.36,0.73,0.22,0.54,0.94,0.54,0.53,0.43
etics.csv,0.56,0.75,0.38,0.71,0.92,0.57,0.71,0.51
genecys.csv,0.19,0.67,0.21,0.39,0.94,0.39,0.36,0.29
kftpgrabber.csv,1.0,0.8,0.29,0.62,0.9,0.52,0.57,0.68
kvs.csv,0.37,0.77,0.52,0.41,0.5,0.46,0.53,0.58
mcore3d.csv,0.33,0.77,0.23,0.57,0.89,0.76,0.49,0.58
ogrehg.csv,0.37,0.74,0.16,0.6,0.95,0.53,0.57,0.47
projecteqemu.csv,0.34,0.8,0.5,0.62,0.91,0.56,0.66,0.56
