,werx.csv,plog4u.csv,fm-classic.csv,openxava.csv,vars-redux.csv,tcvp.csv,jcl.csv
fm-classic.csv,0.94,0.0,0.33,0.33,0.55,0.0,0.15
jcl.csv,0.92,0.0,0.06,0.25,0.48,0.14,0.21
openxava.csv,0.82,0.0,0.06,0.22,0.5,0.18,0.09
tcvp.csv,0.0,0.0,0.0,0.0,0.12,0.31,0.0
vars-redux.csv,0.97,0.02,0.06,0.11,0.59,0.07,0.11
werx.csv,1.0,0.01,0.04,0.1,0.41,0.11,0.14
