,recall,precision,pf,pci_20,ifa,wins
codeblocks.csv,0.44000000000000006,0.37,0.395,0.505,1.0,3
emulemorph.csv,0.075,0.89,0.0,0.5,0.0,11
fulguro.csv,0.55,0.525,0.45999999999999996,0.625,1.0,7
fw4spl.csv,0.37,0.43999999999999995,0.23,0.6000000000000001,0.0,9
gnome-jabber.csv,0.64,0.485,0.485,0.455,2.5,2
ipfilter.csv,0.72,0.515,0.635,0.51,1.5,4
ipfire-wall.csv,0.35,0.505,0.25,0.5900000000000001,1.0,6
libmesh.csv,0.22,0.2,0.24,0.88,2.0,5
rockbox.csv,0.375,0.39,0.405,0.445,3.0,0
soar.csv,1.0,0.43,1.0,0.43,2.5,1
tencompetence.csv,0.435,0.58,0.315,0.7949999999999999,1.0,10
xbrlapi.csv,0.36,0.58,0.26,0.525,0.0,8
