,sabbu.csv,vxl.csv,kdenlive.csv,zact.csv,optalgtoolkit.csv,tokratan.csv,boost-sandbox.csv,foursquared.csv,jasperreports.csv
boost-sandbox.csv,0.65,0.65,0.59,0.8,0.64,0.53,0.03,0.77,0.64
foursquared.csv,0.48,0.66,0.85,0.8,0.77,0.5,0.61,0.04,0.52
jasperreports.csv,0.98,0.97,1.0,1.0,1.0,0.94,0.99,0.81,0.0
kdenlive.csv,0.68,0.69,0.04,0.53,0.77,0.59,0.74,0.86,0.84
optalgtoolkit.csv,0.76,0.7,0.57,0.56,0.11,0.79,0.92,0.77,0.49
sabbu.csv,0.03,0.75,0.58,0.68,0.78,0.64,0.59,0.66,0.63
tokratan.csv,0.72,0.88,0.73,1.02,0.83,0.13,0.83,0.88,0.6
vxl.csv,1.01,0.03,0.97,1.02,1.01,1.02,0.64,0.99,0.88
zact.csv,1.0,1.0,1.0,0.0,0.9,1.0,1.0,0.94,1.0
