,sabbu.csv,vxl.csv,kdenlive.csv,zact.csv,optalgtoolkit.csv,tokratan.csv,boost-sandbox.csv,foursquared.csv,jasperreports.csv
boost-sandbox.csv,0.48,0.46,0.49,0.29,0.74,0.67,0.99,0.67,0.38
foursquared.csv,0.57,0.46,0.15,0.29,0.32,0.8,0.47,0.96,0.54
jasperreports.csv,0.02,0.03,0.0,0.0,0.0,0.27,0.01,0.21,1.0
kdenlive.csv,0.52,0.57,0.96,0.57,0.63,0.47,0.6,0.21,0.23
optalgtoolkit.csv,0.24,0.41,0.48,0.71,0.89,0.27,0.1,0.29,0.54
sabbu.csv,0.97,0.41,0.55,0.71,0.26,0.6,0.51,0.88,0.46
tokratan.csv,0.31,0.14,0.27,0.0,0.58,0.87,0.25,0.12,0.46
vxl.csv,0.48,0.97,0.48,0.0,0.0,0.0,0.69,0.29,0.15
zact.csv,0.0,0.0,0.0,1.0,0.11,0.0,0.0,0.08,0.0
