,sabbu.csv,vxl.csv,kdenlive.csv,zact.csv,optalgtoolkit.csv,tokratan.csv,boost-sandbox.csv,foursquared.csv,jasperreports.csv
boost-sandbox.csv,0.55,0.66,0.51,0.67,0.41,0.57,0.46,0.42,0.75
foursquared.csv,0.5,0.63,0.93,0.57,0.59,0.52,0.54,0.61,0.54
jasperreports.csv,0.67,0.5,0.5,0.67,0.0,0.57,0.0,0.92,0.96
kdenlive.csv,0.48,0.49,0.43,0.73,0.36,0.68,0.51,0.71,0.75
optalgtoolkit.csv,0.89,0.58,0.53,0.61,0.59,0.9,0.95,0.81,0.85
sabbu.csv,0.52,0.57,0.47,0.46,0.85,0.59,0.52,0.35,0.72
tokratan.csv,0.62,0.95,0.65,0.75,0.33,0.93,0.61,0.86,0.68
vxl.csv,0.65,0.86,0.67,0.96,0.75,0.96,0.55,0.54,0.99
zact.csv,0.0,0.0,0.0,0.86,0.75,0.0,0.0,0.92,0.0
