,sabbu.csv,vxl.csv,kdenlive.csv,zact.csv,optalgtoolkit.csv,tokratan.csv,boost-sandbox.csv,foursquared.csv,jasperreports.csv
boost-sandbox.csv,0.5,0.49,0.52,0.33,0.64,0.65,0.99,0.54,0.43
foursquared.csv,0.6,0.49,0.18,0.33,0.36,0.73,0.5,0.97,0.57
jasperreports.csv,0.02,0.04,0.0,0.0,0.0,0.29,0.01,0.25,1.0
kdenlive.csv,0.52,0.54,0.97,0.59,0.53,0.51,0.54,0.24,0.26
optalgtoolkit.csv,0.28,0.44,0.52,0.66,0.91,0.31,0.12,0.33,0.58
sabbu.csv,0.98,0.43,0.57,0.61,0.3,0.58,0.54,0.68,0.49
tokratan.csv,0.35,0.17,0.32,0.0,0.48,0.89,0.28,0.15,0.5
vxl.csv,0.31,0.98,0.36,0.0,0.0,0.0,0.62,0.29,0.18
zact.csv,0.0,0.0,0.0,1.0,0.13,0.0,0.0,0.1,0.0
