,rezilla.csv,webdriver.csv,minig.csv,ossbuild.csv,kmess.csv,rocrail.csv
kmess.csv,0.38,0.51,0.15,0.19,0.72,0.5
minig.csv,0.39,0.54,0.62,0.23,0.74,0.11
ossbuild.csv,0.31,0.65,0.38,0.44,0.6,0.49
rezilla.csv,0.59,0.23,0.36,0.14,0.66,0.34
rocrail.csv,0.26,0.63,0.53,0.07,0.47,0.63
webdriver.csv,0.2,0.73,0.46,0.0,0.65,0.51
