,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.07,0.2,1.0,0.08,0.19
nabu-library.csv,0.62,0.51,0.34,0.57,0.99
pcgen.csv,0.12,0.96,0.75,0.57,0.26
selenium.csv,0.93,0.44,0.43,0.62,0.38
tolven.csv,0.2,0.35,0.14,0.86,0.13
