,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.68,0.02,0.12,0.53
emftriple.csv,0.44,0.38,0.0,0.37
fluent-nhibernate.csv,0.8,0.0,0.36,0.58
gpsmid.csv,0.86,0.06,0.19,0.37
