,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,3.0,24.0,10.0,2.0
emftriple.csv,1.0,2.0,183.0,7.0
fluent-nhibernate.csv,0.0,150.0,2.0,0.0
gpsmid.csv,0.0,32.0,5.0,5.0
