,forester-atv.csv,adonthell.csv,chaperon.csv,yarp0.csv,pokenetonline.csv,gephex.csv,primefaces.csv,rcp-company-uibindings.csv
adonthell.csv,0.8,0.53,1.1,0.66,0.49,0.96,0.68,0.56
chaperon.csv,0.67,0.9,0.1,0.57,0.85,0.71,0.89,0.8
forester-atv.csv,0.29,0.98,0.5,0.88,0.65,0.93,1.0,0.73
gephex.csv,0.87,0.77,1.06,0.75,0.9,0.44,0.5,0.64
pokenetonline.csv,0.85,0.96,0.85,0.9,0.33,0.9,0.75,0.53
primefaces.csv,0.84,1.0,0.67,1.0,1.0,1.0,0.29,0.75
rcp-company-uibindings.csv,0.67,0.8,0.55,0.54,0.78,0.71,0.67,0.14
yarp0.csv,0.52,0.87,0.71,0.34,0.76,0.64,0.69,0.67
