,forester-atv.csv,adonthell.csv,chaperon.csv,yarp0.csv,pokenetonline.csv,gephex.csv,primefaces.csv,rcp-company-uibindings.csv
adonthell.csv,0.36,0.74,0.0,0.32,0.87,0.61,0.62,0.99
chaperon.csv,0.42,0.38,0.44,0.39,0.6,0.67,0.56,0.98
forester-atv.csv,0.69,1.0,0.67,0.4,0.74,0.71,0.0,0.96
gephex.csv,0.28,0.56,0.03,0.33,0.69,0.82,0.77,0.97
pokenetonline.csv,0.42,0.56,0.07,0.31,0.9,0.66,0.64,0.98
primefaces.csv,0.35,0.56,0.09,0.3,0.71,0.63,0.86,0.96
rcp-company-uibindings.csv,0.44,0.49,0.15,0.43,0.82,0.63,0.62,1.0
yarp0.csv,0.51,0.47,0.11,0.57,0.67,0.68,0.65,0.96
