,0,1,2,3,4,5
oppna-program-hsatools.csv,[0.96],[0.96],[0.86],[1.0],[0.96],[1.0]
acegisecurity.csv,[0.57],[0.57],[0.57],[0.57],[0.57],[0.57]
customsagetv.csv,[0.86],[0.92],[0.92],[0.92],[0.75],[0.92]
openxava.csv,[0.5],[0.29],[0.42],[0.29],[0.42],[0.57]
botsnscouts.csv,[0.75],[0.86],[0.75],[0.86],[0.75],[0.86]
google-caja.csv,[0.95],[0.82],[0.84],[0.75],[0.71],[0.75]
freebios.csv,[0.57],[0.67],[0.57],[0.67],[0.57],[0.67]
tktoolkit.csv,[0.14],[0.33],[0.2],[0.29],[0.11],[0.0]
mbse.csv,[0.5],[0.55],[0.38],[0.67],[0.38],[0.6]
gebr.csv,[0.78],[0.74],[0.78],[0.74],[0.78],[0.74]
flexpay.csv,[0.38],[0.22],[0.41],[0.14],[0.36],[0.22]
bnetd.csv,[0.5],[0.67],[0.8],[0.67],[0.4],[0.5]
gabel.csv,[0.46],[0.5],[0.55],[0.5],[0.46],[0.5]
mpgravity.csv,[0.0],[0.33],[0.0],[0.57],[0.67],[0.33]
vars-redux.csv,[0.75],[0.55],[0.67],[0.92],[0.67],[0.5]
jam-daq.csv,[0.8],[0.67],[0.8],[0.62],[0.67],[0.77]
haphazard.csv,[0.6],[0.0],[0.44],[0.0],[0.6],[0.0]
httpcontentparser.csv,[0.17],[0.5],[0.1],[0.4],[0.1],[0.4]
mia.csv,[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
vrjuggler.csv,[0.0],[0.4],[0.22],[0.4],[0.0],[0.5]
myfaces.csv,[0.78],[0.78],[0.4],[0.67],[0.36],[0.71]
massiv.csv,[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
wow-qrsk.csv,[0.49],[0.76],[0.43],[0.71],[0.41],[0.73]
bacnet.csv,[0.29],[0.5],[0.5],[0.44],[0.6],[0.29]
gretl.csv,[0.58],[0.94],[0.94],[0.87],[0.71],[0.84]
empserver.csv,[0.6],[0.33],[0.4],[0.33],[0.33],[0.33]
plplot.csv,[0.5],[0.4],[0.67],[0.33],[0.4],[0.4]
mycila.csv,[0.5],[0.5],[0.29],[0.5],[0.5],[0.4]
ogrehg.csv,[0.54],[0.75],[0.46],[0.73],[0.5],[0.7]
k3b.csv,[0.77],[0.77],[0.88],[0.77],[0.94],[0.77]
chaperon.csv,[0.0],[0.5],[0.29],[0.5],[0.29],[0.5]
unbvision.csv,[0.25],[0.5],[0.31],[0.5],[0.5],[0.5]
genecys.csv,[0.83],[0.91],[0.83],[0.91],[0.77],[0.91]
wishmaster.csv,[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
yarp0.csv,[0.57],[0.5],[0.5],[0.5],[0.29],[0.5]
tmva.csv,[0.71],[0.62],[0.76],[0.62],[0.76],[0.38]
azureus.csv,[0.4],[0.36],[0.38],[0.22],[0.29],[0.36]
bulmages.csv,[0.17],[0.25],[0.2],[0.22],[0.31],[0.0]
ctrlr.csv,[0.0],[0.8],[0.22],[0.8],[0.4],[0.8]
rodin-b-sharp.csv,[0.65],[0.71],[0.71],[0.71],[0.61],[0.71]
kowari.csv,[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
ppcboot.csv,[0.59],[0.42],[0.62],[0.5],[0.75],[0.48]
clamav.csv,[0.86],[0.86],[0.86],[0.86],[0.8],[0.86]
motu.csv,[0.33],[0.5],[0.33],[0.67],[0.29],[0.5]
gnupdate.csv,[0.17],[0.4],[0.29],[0.4],[0.29],[0.33]
customwars.csv,[0.43],[0.5],[0.4],[0.5],[0.4],[0.44]
libtorrent.csv,[0.78],[0.8],[0.82],[0.8],[0.67],[0.8]
fceugc.csv,[0.0],[0.0],[0.5],[0.0],[0.44],[0.0]
minig.csv,[0.27],[0.0],[0.33],[0.0],[0.29],[0.0]
iaml.csv,[0.52],[0.78],[0.57],[0.64],[0.57],[0.73]
jppf-project.csv,[0.95],[0.71],[0.95],[0.67],[0.88],[0.67]
anaxagora.csv,[0.25],[0.29],[0.4],[0.5],[0.4],[0.0]
ipfire-wall.csv,[0.29],[0.0],[0.0],[0.0],[0.29],[0.0]
sumatrapdf.csv,[0.36],[0.67],[0.33],[0.67],[0.44],[0.67]
gwanted.csv,[0.22],[0.36],[0.43],[0.36],[0.3],[0.36]
cubefs.csv,[0.8],[0.63],[0.71],[0.63],[0.86],[0.63]
moving-pictures.csv,[0.5],[0.5],[0.29],[0.5],[0.4],[0.5]
alsa.csv,[0.82],[0.86],[0.84],[0.93],[0.84],[0.81]
nodal.csv,[0.55],[0.75],[0.71],[0.75],[0.67],[0.5]
monetdb.csv,[0.44],[0.55],[0.4],[0.4],[0.5],[0.6]
xemeiah.csv,[0.59],[0.46],[0.43],[0.57],[0.6],[0.57]
riff-evolve.csv,[0.6],[0.57],[0.58],[0.5],[0.69],[0.57]
owlapi.csv,[0.29],[0.57],[0.57],[0.57],[0.24],[0.57]
ogre.csv,[0.3],[0.98],[0.88],[0.98],[0.69],[0.98]
