,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.64,0.53,0.85,0.52,0.91,0.6,0.86,0.47,0.69,0.75,0.89,0.91,0.48,0.48,0.39,0.89
customsagetv.csv,0.89,0.94,0.75,0.69,0.67,0.86,0.0,0.0,0.86,0.89,0.8,0.5,0.9,0.0,0.94,0.51
fluidium.csv,0.91,0.98,0.67,0.89,0.8,0.64,0.75,0.88,0.95,0.75,0.63,0.89,0.88,0.67,0.77,0.82
guineu.csv,0.71,0.94,0.81,0.49,0.69,0.58,0.8,0.67,0.7,0.96,0.9,0.67,0.93,0.67,0.88,0.53
inkscape.csv,0.89,0.65,0.67,0.62,0.89,0.67,0.43,0.5,0.67,0.58,0.6,0.47,0.89,0.41,0.63,0.9
mpqc.csv,0.96,0.98,0.75,0.89,0.97,0.94,0.93,0.6,0.71,0.98,0.89,0.92,0.63,0.92,0.8,0.38
nsis.csv,0.38,0.43,0.5,0.4,0.41,0.49,0.39,0.4,0.58,0.46,0.49,0.44,0.45,0.51,0.41,0.34
octave.csv,0.47,0.77,0.5,0.42,0.95,0.8,0.79,0.52,0.79,0.96,0.83,0.75,0.62,0.0,0.95,0.47
owfs.csv,0.91,0.91,0.89,0.91,0.62,0.62,0.8,0.58,0.83,0.96,0.9,0.5,0.91,0.8,0.8,0.86
owlib.csv,0.4,0.57,0.5,0.41,0.41,0.62,0.43,0.53,0.64,0.54,0.58,0.58,0.47,0.67,0.42,0.38
pamguard.csv,0.38,0.57,0.5,0.4,0.83,0.81,0.57,0.52,0.52,0.53,0.66,0.44,0.38,0.44,0.42,0.57
prelude.csv,0.33,0.47,0.49,0.5,0.37,0.57,0.39,0.45,0.53,0.6,0.53,0.49,0.48,0.68,0.37,0.35
robocode.csv,0.46,0.62,0.59,0.36,0.48,0.63,0.8,0.5,0.58,0.49,0.58,0.75,0.46,0.5,0.51,0.49
uwom-server.csv,0.81,0.98,0.0,0.8,0.5,0.92,0.72,0.67,0.61,0.81,0.75,0.5,0.58,0.83,0.62,0.44
zengine.csv,0.3,0.39,0.49,0.4,0.42,0.49,0.35,0.34,0.41,0.41,0.43,0.42,0.36,0.4,0.31,0.29
zildo.csv,0.43,0.6,0.57,0.67,0.92,0.96,0.54,0.5,0.67,0.45,0.83,0.82,0.45,0.47,0.63,0.81
