,f1,g,recall,precision,pf,wins
adobe-source.csv,0.405,0.44,0.55,0.485,0.355,9
alleg.csv,0.31,0.505,0.525,0.43,0.395,6
biodwh.csv,0.47,0.515,0.46499999999999997,0.6,0.2,16
factor.csv,0.215,0.22,0.185,0.255,0.14,2
iaml.csv,0.38,0.52,0.47,0.49,0.26,12
icescrum.csv,0.425,0.54,0.515,0.53,0.25,14
jbasic.csv,0.435,0.51,0.76,0.43000000000000005,0.675,8
jcache.csv,0.5,0.62,0.795,0.49,0.46499999999999997,19
ktc.csv,0.425,0.545,0.53,0.54,0.265,15
moast.csv,0.37,0.195,0.69,0.255,0.585,4
natpad.csv,0.45499999999999996,0.545,0.685,0.455,0.535,13
nebuladevice.csv,0.28,0.30000000000000004,0.3,0.30000000000000004,0.415,3
nosleepsoftware.csv,0.12000000000000001,0.11,0.09,0.225,0.17,1
pixel-commandos.csv,0.28,0.22999999999999998,0.19,0.525,0.09,5
riff-evolve.csv,0.48,0.585,0.585,0.55,0.265,18
rosegarden.csv,0.435,0.62,0.705,0.53,0.38,17
smarttag.csv,0.35,0.5549999999999999,0.545,0.515,0.375,11
wxcode.csv,0.42,0.44,0.395,0.475,0.19,10
xined.csv,0.0,0.0,0.0,0.0,0.0,0
zemljanka.csv,0.535,0.505,0.8200000000000001,0.405,0.805,7
