,ktc.csv,rosegarden.csv,nosleepsoftware.csv,jbasic.csv,smarttag.csv,alleg.csv,iaml.csv,riff-evolve.csv,adobe-source.csv,xined.csv,wxcode.csv,nebuladevice.csv,pixel-commandos.csv,icescrum.csv,moast.csv,biodwh.csv,zemljanka.csv,factor.csv,natpad.csv,jcache.csv
adobe-source.csv,0.2,0.17,0.36,0.42,0.82,0.04,0.39,0.91,0.14,0.47,0.21,0.38,0.13,0.03,0.93,0.35,0.0,0.52,0.0,0.88
alleg.csv,0.24,0.36,0.66,0.05,0.64,0.36,0.0,0.74,0.34,0.44,0.43,0.2,0.62,0.56,0.48,0.66,0.78,0.3,0.17,0.07
biodwh.csv,0.22,0.28,0.21,0.18,0.26,0.38,0.13,0.24,0.18,0.35,0.18,0.32,0.14,0.19,0.0,0.14,0.0,0.22,0.3,0.15
factor.csv,0.11,0.09,0.51,0.0,0.77,0.33,0.0,0.32,0.14,0.07,0.21,0.1,0.22,0.44,0.03,0.14,0.78,0.17,0.14,0.07
iaml.csv,0.26,0.29,0.15,0.73,0.26,0.29,0.3,0.09,0.23,0.16,0.22,0.44,0.23,0.09,0.41,0.73,0.0,0.61,0.3,0.1
icescrum.csv,0.19,0.31,0.21,0.33,0.36,0.18,0.22,0.23,0.22,0.37,0.25,0.39,0.25,0.19,0.55,0.7,0.0,0.52,0.44,0.22
jbasic.csv,0.59,0.68,0.85,0.38,0.67,0.98,0.54,0.61,0.93,0.79,0.95,0.83,0.49,0.78,0.0,0.87,0.56,0.96,0.48,0.51
jcache.csv,0.49,0.46,0.74,0.58,0.08,0.76,0.5,0.65,0.59,0.6,0.28,0.45,0.31,0.47,0.83,0.28,0.44,0.3,0.31,0.17
ktc.csv,0.24,0.18,0.21,0.27,0.28,0.44,0.41,0.24,0.25,0.4,0.18,0.39,0.26,0.62,0.66,0.32,0.22,0.17,0.28,0.02
moast.csv,0.38,0.34,0.34,1.0,1.0,1.0,0.85,0.54,0.14,1.0,0.36,0.58,0.43,0.59,0.03,1.0,1.0,0.26,1.0,0.85
natpad.csv,0.31,0.44,0.62,0.14,0.87,0.55,0.21,0.75,0.65,0.56,0.46,0.25,0.59,0.69,0.52,0.7,0.78,0.22,0.33,0.17
nebuladevice.csv,0.54,0.34,0.43,0.61,0.46,0.0,0.78,0.42,0.37,0.16,0.38,0.34,0.42,0.41,0.93,0.24,0.0,0.61,0.0,0.76
nosleepsoftware.csv,0.22,0.14,0.19,0.18,0.0,0.05,0.26,0.03,0.08,0.0,0.2,0.14,0.21,0.25,0.31,0.17,0.0,0.17,0.3,0.05
pixel-commandos.csv,0.08,0.1,0.02,0.06,0.38,0.11,0.15,0.2,0.21,0.42,0.01,0.11,0.05,0.12,0.03,0.07,0.11,0.0,0.02,0.02
riff-evolve.csv,0.29,0.24,0.34,0.14,0.59,0.31,0.37,0.24,0.2,0.6,0.13,0.35,0.18,0.34,0.76,0.65,0.0,0.22,0.22,0.24
rosegarden.csv,0.44,0.21,0.38,0.38,0.15,0.6,0.36,0.58,0.44,0.58,0.28,0.65,0.3,0.34,0.62,0.28,0.33,0.61,0.44,0.24
smarttag.csv,0.42,0.36,0.55,0.14,0.33,0.27,0.39,0.32,0.58,0.35,0.3,0.39,0.53,0.5,0.9,0.42,0.11,0.74,0.05,0.24
wxcode.csv,0.2,0.16,0.13,0.23,0.05,0.31,0.27,0.48,0.27,0.09,0.18,0.42,0.15,0.16,0.24,0.13,0.11,0.26,0.16,0.22
xined.csv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.39
zemljanka.csv,0.82,0.87,0.72,1.0,0.79,0.58,0.96,0.58,0.81,0.84,0.72,0.8,0.71,0.5,0.83,0.97,0.0,1.0,0.8,1.0
