,ktc.csv,rosegarden.csv,nosleepsoftware.csv,jbasic.csv,smarttag.csv,alleg.csv,iaml.csv,riff-evolve.csv,adobe-source.csv,xined.csv,wxcode.csv,nebuladevice.csv,pixel-commandos.csv,icescrum.csv,moast.csv,biodwh.csv,zemljanka.csv,factor.csv,natpad.csv,jcache.csv
adobe-source.csv,5.0,0.0,62.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,13.0,0.0,0.0,0.0,3.0
alleg.csv,6.0,6.0,0.0,1.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,40.0,7.0,1.0,8.0,0.0,0.0,0.0,1.0
biodwh.csv,6.0,0.0,62.0,1.0,4.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
factor.csv,3.0,6.0,0.0,128.0,1.0,1.0,0.0,2.0,10.0,0.0,0.0,85.0,94.0,12.0,257.0,9.0,0.0,0.0,0.0,0.0
iaml.csv,7.0,10.0,5.0,0.0,6.0,0.0,1.0,0.0,2.0,5.0,14.0,1.0,12.0,2.0,0.0,14.0,0.0,2.0,3.0,0.0
icescrum.csv,0.0,2.0,5.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,18.0,0.0,12.0,0.0,0.0,18.0,0.0,1.0,3.0,6.0
jbasic.csv,0.0,14.0,1.0,0.0,3.0,1.0,1.0,0.0,16.0,0.0,3.0,2.0,14.0,2.0,0.0,16.0,0.0,2.0,8.0,11.0
jcache.csv,3.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,20.0,1.0,5.0,1.0,1.0,7.0,0.0,0.0,0.0,1.0
ktc.csv,5.0,3.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,11.0,7.0,7.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0
moast.csv,5.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,10.0,0.0,27.0,5.0,38.0,1.0,0.0,18.0,0.0,3.0,1.0,26.0
natpad.csv,5.0,6.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,1.0,36.0,14.0,1.0,8.0,0.0,0.0,0.0,0.0
nebuladevice.csv,13.0,27.0,1.0,0.0,4.0,0.0,0.0,0.0,30.0,52.0,28.0,0.0,11.0,2.0,2.0,13.0,0.0,0.0,106.0,3.0
nosleepsoftware.csv,11.0,1.0,6.0,7.0,52.0,0.0,0.0,0.0,161.0,52.0,15.0,1.0,94.0,50.0,2.0,7.0,0.0,1.0,16.0,0.0
pixel-commandos.csv,4.0,2.0,62.0,1.0,6.0,2.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,3.0,0.0,1.0,0.0,63.0,0.0,0.0
riff-evolve.csv,0.0,0.0,62.0,1.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,9.0,3.0,5.0,0.0,4.0,0.0,0.0,3.0,1.0
rosegarden.csv,12.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,15.0,0.0,6.0,5.0,0.0,5.0,0.0,2.0,0.0,1.0
smarttag.csv,4.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,7.0,4.0,18.0,0.0,8.0,1.0,0.0,12.0,0.0,0.0,0.0,2.0
wxcode.csv,3.0,3.0,6.0,0.0,52.0,4.0,3.0,0.0,4.0,3.0,0.0,8.0,6.0,2.0,1.0,0.0,0.0,1.0,5.0,4.0
xined.csv,284.0,360.0,62.0,128.0,4.0,142.0,244.0,183.0,161.0,0.0,82.0,85.0,94.0,50.0,257.0,82.0,210.0,0.0,106.0,2.0
zemljanka.csv,5.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,14.0,0.0,48.0,4.0,24.0,3.0,1.0,18.0,0.0,0.0,1.0,3.0
