,empyrean.csv,amanda.csv,nutz.csv,impala.csv,multitude.csv,pi-qmc.csv
amanda.csv,96.5,387.0,296.5,198.0,97.5,382.0
empyrean.csv,99.0,0.0,0.0,0.0,0.0,75.5
impala.csv,96.5,286.5,97.5,1263.0,278.5,469.5
multitude.csv,196.0,386.0,494.5,198.0,196.0,379.0
nutz.csv,99.0,638.5,192.5,2071.5,196.0,478.5
pi-qmc.csv,99.0,386.0,572.5,2802.0,196.0,186.0
