,brlcad.csv,jmri.csv,critterding.csv,popeye-chess.csv,alpine.csv,yarp.csv,nabu-library.csv,biodwh.csv
alpine.csv,0.0,0.9,0.63,0.47,0.75,0.58,0.73,0.47
biodwh.csv,0.0,0.0,0.44,0.0,0.0,0.39,0.0,0.88
brlcad.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
critterding.csv,0.45,0.38,0.6,0.56,0.42,0.0,0.54,0.32
jmri.csv,0.0,0.39,0.44,0.56,0.42,0.46,0.54,0.34
nabu-library.csv,0.0,0.0,0.45,0.71,0.86,0.46,0.55,0.43
popeye-chess.csv,0.0,0.0,0.43,0.45,0.44,0.4,0.52,0.33
yarp.csv,0.45,0.38,0.44,0.56,0.42,0.71,0.54,0.34
