,qpe.csv,psycle.csv,acegisecurity.csv,mbse.csv,echongl.csv,xpontus.csv,ns-3-dev-def-routing.csv,v8.csv,wxstudio.csv,les-indemodables.csv,simplewebservices.csv,xamj.csv,wikipediardware.csv
acegisecurity.csv,47.0,0.0,0.0,0.0,0.0,53.0,8.0,0.0,0.0,0.0,1.0,4.0,0.0
echongl.csv,0.0,0.0,7.0,1.0,0.0,117.0,1.0,0.0,0.0,101.0,0.0,5.0,0.0
les-indemodables.csv,12.0,0.0,1.0,0.0,0.0,117.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0
mbse.csv,0.0,5.0,12.0,0.0,0.0,117.0,2.0,0.0,0.0,3.0,0.0,5.0,0.0
ns-3-dev-def-routing.csv,14.0,0.0,2.0,8.0,0.0,117.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0
psycle.csv,0.0,0.0,1.0,0.0,0.0,58.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0
qpe.csv,0.0,0.0,13.0,11.0,0.0,117.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0
simplewebservices.csv,59.0,3.0,7.0,7.0,0.0,117.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
v8.csv,0.0,5.0,7.0,0.0,0.0,86.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
wikipediardware.csv,0.0,0.0,5.0,4.0,0.0,94.0,1.0,0.0,3.0,0.0,0.0,16.0,0.0
wxstudio.csv,0.0,5.0,4.0,6.0,0.0,117.0,3.0,0.0,0.0,14.0,3.0,0.0,0.0
xamj.csv,12.0,0.0,3.0,0.0,0.0,117.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0
